Date,Action,Price,Shares,Strategy
2022-03-13 18:00:00,Buy,4226.151,360.0,ATR Breakout Strategy 1
2022-03-13 20:00:00,Sell,4229.742,360.0,ATR Breakout Strategy 1
2022-03-14 02:00:00,Buy,4235.648,360.0,ATR Breakout Strategy 1
2022-03-14 07:00:00,Sell,4211.136,360.0,ATR Breakout Strategy 1
2022-03-14 10:00:00,Buy,4243.742,357.0,ATR Breakout Strategy 1
2022-03-14 11:00:00,Sell,4207.648,357.0,ATR Breakout Strategy 1
2022-03-16 15:00:00,Buy,4359.642,344.0,ATR Breakout Strategy 1
2022-03-17 08:00:00,Sell,4339.199,344.0,ATR Breakout Strategy 1
2022-03-18 09:00:00,Buy,4407.342,339.0,ATR Breakout Strategy 1
2022-03-20 18:00:00,Sell,4465.645,339.0,ATR Breakout Strategy 1
2022-03-21 02:00:00,Buy,4450.648,340.0,ATR Breakout Strategy 1
2022-03-21 12:00:00,Sell,4441.251,340.0,ATR Breakout Strategy 1
2022-03-21 15:00:00,Buy,4460.954,339.0,ATR Breakout Strategy 1
2022-03-23 07:00:00,Sell,4492.342,339.0,ATR Breakout Strategy 1
2022-03-24 11:00:00,Buy,4501.245,338.0,ATR Breakout Strategy 1
2022-03-25 11:00:00,Sell,4508.754,338.0,ATR Breakout Strategy 1
2022-03-27 22:00:00,Buy,4532.151,336.0,ATR Breakout Strategy 1
2022-03-27 23:00:00,Sell,4529.133,336.0,ATR Breakout Strategy 1
2022-03-28 03:00:00,Buy,4535.054,336.0,ATR Breakout Strategy 1
2022-03-28 08:00:00,Sell,4540.136,336.0,ATR Breakout Strategy 1
2022-03-28 09:00:00,Buy,4552.036,335.0,ATR Breakout Strategy 1
2022-03-28 11:00:00,Sell,4520.833,335.0,ATR Breakout Strategy 1
2022-03-28 14:00:00,Buy,4560.548,332.0,ATR Breakout Strategy 1
2022-03-30 13:00:00,Sell,4601.948,332.0,ATR Breakout Strategy 1
2022-04-03 18:00:00,Buy,4540.799,336.0,ATR Breakout Strategy 1
2022-04-03 19:00:00,Sell,4536.142,336.0,ATR Breakout Strategy 1
2022-04-03 21:00:00,Buy,4539.351,336.0,ATR Breakout Strategy 1
2022-04-04 03:00:00,Sell,4540.051,336.0,ATR Breakout Strategy 1
2022-04-04 05:00:00,Buy,4552.336,335.0,ATR Breakout Strategy 1
2022-04-04 08:00:00,Sell,4544.899,335.0,ATR Breakout Strategy 1
2022-04-04 09:00:00,Buy,4560.746,334.0,ATR Breakout Strategy 1
2022-04-05 10:00:00,Sell,4565.951,334.0,ATR Breakout Strategy 1
2022-04-06 14:00:00,Buy,4494.636,339.0,ATR Breakout Strategy 1
2022-04-06 19:00:00,Sell,4466.054,339.0,ATR Breakout Strategy 1
2022-04-07 13:00:00,Buy,4489.799,338.0,ATR Breakout Strategy 1
2022-04-08 09:00:00,Sell,4476.052,338.0,ATR Breakout Strategy 1
2022-04-08 10:00:00,Buy,4512.833,335.0,ATR Breakout Strategy 1
2022-04-08 16:00:00,Sell,4489.546,335.0,ATR Breakout Strategy 1
2022-04-10 18:00:00,Buy,4491.754,335.0,ATR Breakout Strategy 1
2022-04-10 19:00:00,Sell,4481.251,335.0,ATR Breakout Strategy 1
2022-04-11 01:00:00,Buy,4464.751,336.0,ATR Breakout Strategy 1
2022-04-11 04:00:00,Sell,4462.254,336.0,ATR Breakout Strategy 1
2022-04-12 08:00:00,Buy,4462.133,336.0,ATR Breakout Strategy 1
2022-04-12 10:00:00,Sell,4440.599,336.0,ATR Breakout Strategy 1
2022-04-17 21:00:00,Buy,4367.733,342.0,ATR Breakout Strategy 1
2022-04-18 11:00:00,Sell,4384.899,342.0,ATR Breakout Strategy 1
2022-04-18 13:00:00,Buy,4404.836,340.0,ATR Breakout Strategy 1
2022-04-19 04:00:00,Sell,4387.742,340.0,ATR Breakout Strategy 1
2022-04-19 09:00:00,Buy,4427.648,337.0,ATR Breakout Strategy 1
2022-04-19 16:00:00,Sell,4438.945,337.0,ATR Breakout Strategy 1
2022-04-20 10:00:00,Buy,4483.199,334.0,ATR Breakout Strategy 1
2022-04-20 14:00:00,Sell,4453.836,334.0,ATR Breakout Strategy 1
2022-04-24 18:00:00,Buy,4265.151,348.0,ATR Breakout Strategy 1
2022-04-24 19:00:00,Sell,4262.745,348.0,ATR Breakout Strategy 1
2022-04-24 22:00:00,Buy,4243.248,350.0,ATR Breakout Strategy 1
2022-04-25 00:00:00,Sell,4242.945,350.0,ATR Breakout Strategy 1
2022-04-25 08:00:00,Buy,4257.445,349.0,ATR Breakout Strategy 1
2022-04-25 09:00:00,Sell,4215.299,349.0,ATR Breakout Strategy 1
2022-04-26 12:00:00,Buy,4234.539,347.0,ATR Breakout Strategy 1
2022-04-26 13:00:00,Sell,4206.399,347.0,ATR Breakout Strategy 1
2022-04-28 12:00:00,Buy,4268.239,342.0,ATR Breakout Strategy 1
2022-04-28 16:00:00,Sell,4263.133,342.0,ATR Breakout Strategy 1
2022-05-01 22:00:00,Buy,4140.336,352.0,ATR Breakout Strategy 1
2022-05-02 01:00:00,Sell,4143.545,352.0,ATR Breakout Strategy 1
2022-05-02 02:00:00,Buy,4158.454,351.0,ATR Breakout Strategy 1
2022-05-02 03:00:00,Sell,4139.333,351.0,ATR Breakout Strategy 1
2022-05-02 15:00:00,Buy,4157.933,350.0,ATR Breakout Strategy 1
2022-05-03 06:00:00,Sell,4139.548,350.0,ATR Breakout Strategy 1
2022-05-03 11:00:00,Buy,4190.354,345.0,ATR Breakout Strategy 1
2022-05-04 10:00:00,Sell,4161.633,345.0,ATR Breakout Strategy 1
2022-05-04 12:00:00,Buy,4191.639,343.0,ATR Breakout Strategy 1
2022-05-05 04:00:00,Sell,4269.645,343.0,ATR Breakout Strategy 1
2022-05-06 10:00:00,Buy,4137.848,354.0,ATR Breakout Strategy 1
2022-05-06 11:00:00,Sell,4109.051,354.0,ATR Breakout Strategy 1
2022-05-06 12:00:00,Buy,4147.854,350.0,ATR Breakout Strategy 1
2022-05-06 13:00:00,Sell,4111.133,350.0,ATR Breakout Strategy 1
2022-05-08 23:00:00,Buy,4085.133,353.0,ATR Breakout Strategy 1
2022-05-09 03:00:00,Sell,4075.736,353.0,ATR Breakout Strategy 1
2022-05-10 13:00:00,Buy,4039.651,356.0,ATR Breakout Strategy 1
2022-05-10 15:00:00,Sell,3999.836,356.0,ATR Breakout Strategy 1
2022-05-11 09:00:00,Buy,4030.434,353.0,ATR Breakout Strategy 1
2022-05-11 12:00:00,Sell,3978.351,353.0,ATR Breakout Strategy 1
2022-05-12 10:00:00,Buy,3947.342,356.0,ATR Breakout Strategy 1
2022-05-12 11:00:00,Sell,3894.348,356.0,ATR Breakout Strategy 1
2022-05-12 15:00:00,Buy,3931.131,353.0,ATR Breakout Strategy 1
2022-05-13 13:00:00,Sell,4001.145,353.0,ATR Breakout Strategy 1
2022-05-15 18:00:00,Buy,4038.042,349.0,ATR Breakout Strategy 1
2022-05-15 20:00:00,Sell,4033.845,349.0,ATR Breakout Strategy 1
2022-05-16 04:00:00,Buy,4018.748,351.0,ATR Breakout Strategy 1
2022-05-16 09:00:00,Sell,3994.445,351.0,ATR Breakout Strategy 1
2022-05-16 11:00:00,Buy,4021.536,348.0,ATR Breakout Strategy 1
2022-05-16 15:00:00,Sell,4009.745,348.0,ATR Breakout Strategy 1
2022-05-20 15:00:00,Buy,3901.099,358.0,ATR Breakout Strategy 1
2022-05-22 21:00:00,Sell,3936.536,358.0,ATR Breakout Strategy 1
2022-05-23 01:00:00,Buy,3943.739,357.0,ATR Breakout Strategy 1
2022-05-23 03:00:00,Sell,3943.751,357.0,ATR Breakout Strategy 1
2022-05-23 06:00:00,Buy,3948.954,357.0,ATR Breakout Strategy 1
2022-05-23 18:00:00,Sell,3946.745,357.0,ATR Breakout Strategy 1
2022-05-24 15:00:00,Buy,3944.439,357.0,ATR Breakout Strategy 1
2022-05-25 04:00:00,Sell,3942.299,357.0,ATR Breakout Strategy 1
2022-05-25 14:00:00,Buy,3981.04,354.0,ATR Breakout Strategy 1
2022-05-26 00:00:00,Sell,3967.748,354.0,ATR Breakout Strategy 1
2022-05-26 09:00:00,Buy,4029.599,348.0,ATR Breakout Strategy 1
2022-05-30 06:00:00,Sell,4191.497,348.0,ATR Breakout Strategy 1
2022-05-31 04:00:00,Buy,4158.551,351.0,ATR Breakout Strategy 1
2022-05-31 05:00:00,Sell,4130.945,351.0,ATR Breakout Strategy 1
2022-06-02 11:00:00,Buy,4126.433,351.0,ATR Breakout Strategy 1
2022-06-03 06:00:00,Sell,4153.851,351.0,ATR Breakout Strategy 1
2022-06-05 20:00:00,Buy,4115.848,355.0,ATR Breakout Strategy 1
2022-06-06 05:00:00,Sell,4148.554,355.0,ATR Breakout Strategy 1
2022-06-07 09:00:00,Buy,4099.842,359.0,ATR Breakout Strategy 1
2022-06-08 12:00:00,Sell,4129.851,359.0,ATR Breakout Strategy 1
2022-06-12 22:00:00,Buy,3849.745,385.0,ATR Breakout Strategy 1
2022-06-13 02:00:00,Sell,3827.245,385.0,ATR Breakout Strategy 1
2022-06-19 18:00:00,Buy,3699.148,398.0,ATR Breakout Strategy 1
2022-06-19 20:00:00,Sell,3681.251,398.0,ATR Breakout Strategy 1
2022-06-19 22:00:00,Buy,3678.142,399.0,ATR Breakout Strategy 1
2022-06-21 07:00:00,Sell,3726.233,399.0,ATR Breakout Strategy 1
2022-06-21 09:00:00,Buy,3762.845,395.0,ATR Breakout Strategy 1
2022-06-21 11:00:00,Sell,3756.839,395.0,ATR Breakout Strategy 1
2022-06-22 09:00:00,Buy,3749.354,396.0,ATR Breakout Strategy 1
2022-06-22 15:00:00,Sell,3757.736,396.0,ATR Breakout Strategy 1
2022-06-24 09:00:00,Buy,3852.545,386.0,ATR Breakout Strategy 1
2022-06-26 18:00:00,Sell,3901.833,386.0,ATR Breakout Strategy 1
2022-06-26 21:00:00,Buy,3905.842,385.0,ATR Breakout Strategy 1
2022-06-27 09:00:00,Sell,3896.142,385.0,ATR Breakout Strategy 1
2022-06-27 10:00:00,Buy,3918.636,383.0,ATR Breakout Strategy 1
2022-06-27 21:00:00,Sell,3891.454,383.0,ATR Breakout Strategy 1
2022-06-28 09:00:00,Buy,3934.051,379.0,ATR Breakout Strategy 1
2022-06-28 10:00:00,Sell,3901.942,379.0,ATR Breakout Strategy 1
2022-06-30 10:00:00,Buy,3771.245,392.0,ATR Breakout Strategy 1
2022-06-30 14:00:00,Sell,3785.748,392.0,ATR Breakout Strategy 1
2022-07-04 01:00:00,Buy,3805.933,390.0,ATR Breakout Strategy 1
2022-07-04 03:00:00,Sell,3797.348,390.0,ATR Breakout Strategy 1
2022-07-04 05:00:00,Buy,3812.833,388.0,ATR Breakout Strategy 1
2022-07-05 03:00:00,Sell,3828.645,388.0,ATR Breakout Strategy 1
2022-07-06 14:00:00,Buy,3858.336,385.0,ATR Breakout Strategy 1
2022-07-08 08:00:00,Sell,3879.799,385.0,ATR Breakout Strategy 1
2022-07-08 10:00:00,Buy,3906.936,383.0,ATR Breakout Strategy 1
2022-07-08 12:00:00,Sell,3883.499,383.0,ATR Breakout Strategy 1
2022-07-10 19:00:00,Buy,3893.148,382.0,ATR Breakout Strategy 1
2022-07-10 20:00:00,Sell,3890.736,382.0,ATR Breakout Strategy 1
2022-07-14 11:00:00,Buy,3768.148,394.0,ATR Breakout Strategy 1
2022-07-17 20:00:00,Sell,3863.742,394.0,ATR Breakout Strategy 1
2022-07-17 21:00:00,Buy,3869.636,394.0,ATR Breakout Strategy 1
2022-07-18 13:00:00,Sell,3856.245,394.0,ATR Breakout Strategy 1
2022-07-19 10:00:00,Buy,3899.948,389.0,ATR Breakout Strategy 1
2022-07-20 06:00:00,Sell,3927.336,389.0,ATR Breakout Strategy 1
2022-07-20 10:00:00,Buy,3970.451,385.0,ATR Breakout Strategy 1
2022-07-20 13:00:00,Sell,3936.639,385.0,ATR Breakout Strategy 1
2022-07-24 22:00:00,Buy,3955.248,383.0,ATR Breakout Strategy 1
2022-07-25 13:00:00,Sell,3955.933,383.0,ATR Breakout Strategy 1
2022-07-27 14:00:00,Buy,4009.833,378.0,ATR Breakout Strategy 1
2022-07-31 18:00:00,Sell,4113.551,378.0,ATR Breakout Strategy 1
2022-08-01 03:00:00,Buy,4121.842,377.0,ATR Breakout Strategy 1
2022-08-01 04:00:00,Sell,4116.051,377.0,ATR Breakout Strategy 1
2022-08-01 05:00:00,Buy,4122.539,377.0,ATR Breakout Strategy 1
2022-08-01 08:00:00,Sell,4104.899,377.0,ATR Breakout Strategy 1
2022-08-01 09:00:00,Buy,4122.542,375.0,ATR Breakout Strategy 1
2022-08-01 13:00:00,Sell,4111.042,375.0,ATR Breakout Strategy 1
2022-08-02 10:00:00,Buy,4115.545,375.0,ATR Breakout Strategy 1
2022-08-02 13:00:00,Sell,4105.342,375.0,ATR Breakout Strategy 1
2022-08-03 11:00:00,Buy,4144.654,371.0,ATR Breakout Strategy 1
2022-08-05 08:00:00,Sell,4106.851,371.0,ATR Breakout Strategy 1
2022-08-05 09:00:00,Buy,4130.154,369.0,ATR Breakout Strategy 1
2022-08-05 11:00:00,Sell,4116.833,369.0,ATR Breakout Strategy 1
2022-08-05 12:00:00,Buy,4135.336,367.0,ATR Breakout Strategy 1
2022-08-07 18:00:00,Sell,4132.654,367.0,ATR Breakout Strategy 1
2022-08-07 20:00:00,Buy,4135.651,367.0,ATR Breakout Strategy 1
2022-08-08 11:00:00,Sell,4158.699,367.0,ATR Breakout Strategy 1
2022-08-10 08:00:00,Buy,4189.951,364.0,ATR Breakout Strategy 1
2022-08-11 11:00:00,Sell,4224.648,364.0,ATR Breakout Strategy 1
2022-08-12 15:00:00,Buy,4278.499,360.0,ATR Breakout Strategy 1
2022-08-14 18:00:00,Sell,4270.242,360.0,ATR Breakout Strategy 1
2022-08-14 20:00:00,Buy,4268.433,360.0,ATR Breakout Strategy 1
2022-08-14 22:00:00,Sell,4265.942,360.0,ATR Breakout Strategy 1
2022-08-15 09:00:00,Buy,4276.854,359.0,ATR Breakout Strategy 1
2022-08-15 10:00:00,Sell,4265.033,359.0,ATR Breakout Strategy 1
2022-08-15 11:00:00,Buy,4287.548,357.0,ATR Breakout Strategy 1
2022-08-16 14:00:00,Sell,4299.697,357.0,ATR Breakout Strategy 1
2022-08-17 12:00:00,Buy,4272.399,359.0,ATR Breakout Strategy 1
2022-08-18 02:00:00,Sell,4256.242,359.0,ATR Breakout Strategy 1
2022-08-21 21:00:00,Buy,4210.699,363.0,ATR Breakout Strategy 1
2022-08-21 23:00:00,Sell,4212.648,363.0,ATR Breakout Strategy 1
2022-08-23 03:00:00,Buy,4145.436,369.0,ATR Breakout Strategy 1
2022-08-23 20:00:00,Sell,4124.633,369.0,ATR Breakout Strategy 1
2022-08-24 11:00:00,Buy,4152.548,367.0,ATR Breakout Strategy 1
2022-08-24 12:00:00,Sell,4136.042,367.0,ATR Breakout Strategy 1
2022-08-25 02:00:00,Buy,4179.636,363.0,ATR Breakout Strategy 1
2022-08-25 05:00:00,Sell,4160.448,363.0,ATR Breakout Strategy 1
2022-08-25 15:00:00,Buy,4200.842,359.0,ATR Breakout Strategy 1
2022-08-26 10:00:00,Sell,4132.636,359.0,ATR Breakout Strategy 1
2022-08-28 21:00:00,Buy,4015.699,370.0,ATR Breakout Strategy 1
2022-08-29 01:00:00,Sell,4014.842,370.0,ATR Breakout Strategy 1
2022-08-29 02:00:00,Buy,4031.551,368.0,ATR Breakout Strategy 1
2022-08-29 04:00:00,Sell,4016.842,368.0,ATR Breakout Strategy 1
2022-09-02 08:00:00,Buy,3994.742,370.0,ATR Breakout Strategy 1
2022-09-02 12:00:00,Sell,3968.051,370.0,ATR Breakout Strategy 1
2022-09-04 19:00:00,Buy,3931.939,374.0,ATR Breakout Strategy 1
2022-09-04 20:00:00,Sell,3927.436,374.0,ATR Breakout Strategy 1
2022-09-05 02:00:00,Buy,3935.954,373.0,ATR Breakout Strategy 1
2022-09-05 03:00:00,Sell,3926.439,373.0,ATR Breakout Strategy 1
2022-09-05 20:00:00,Buy,3953.536,370.0,ATR Breakout Strategy 1
2022-09-06 09:00:00,Sell,3918.242,370.0,ATR Breakout Strategy 1
2022-09-08 10:00:00,Buy,4001.24,363.0,ATR Breakout Strategy 1
2022-09-11 19:00:00,Sell,4076.842,363.0,ATR Breakout Strategy 1
2022-09-12 01:00:00,Buy,4071.633,363.0,ATR Breakout Strategy 1
2022-09-13 08:00:00,Sell,4020.545,363.0,ATR Breakout Strategy 1
2022-09-16 14:00:00,Buy,3863.842,378.0,ATR Breakout Strategy 1
2022-09-18 18:00:00,Sell,3876.051,378.0,ATR Breakout Strategy 1
2022-09-18 20:00:00,Buy,3878.639,378.0,ATR Breakout Strategy 1
2022-09-18 22:00:00,Sell,3864.436,378.0,ATR Breakout Strategy 1
2022-09-19 08:00:00,Buy,3845.136,380.0,ATR Breakout Strategy 1
2022-09-20 05:00:00,Sell,3884.642,380.0,ATR Breakout Strategy 1
2022-09-20 14:00:00,Buy,3848.454,383.0,ATR Breakout Strategy 1
2022-09-21 15:00:00,Sell,3788.339,383.0,ATR Breakout Strategy 1
2022-09-22 03:00:00,Buy,3796.142,382.0,ATR Breakout Strategy 1
2022-09-22 09:00:00,Sell,3762.748,382.0,ATR Breakout Strategy 1
2022-09-23 15:00:00,Buy,3693.754,390.0,ATR Breakout Strategy 1
2022-09-25 18:00:00,Sell,3689.899,390.0,ATR Breakout Strategy 1
2022-09-25 21:00:00,Buy,3677.839,391.0,ATR Breakout Strategy 1
2022-09-26 05:00:00,Sell,3662.639,391.0,ATR Breakout Strategy 1
2022-09-28 06:00:00,Buy,3634.948,394.0,ATR Breakout Strategy 1
2022-09-29 03:00:00,Sell,3671.343,394.0,ATR Breakout Strategy 1
2022-09-29 15:00:00,Buy,3642.099,397.0,ATR Breakout Strategy 1
2022-09-30 07:00:00,Sell,3649.553,397.0,ATR Breakout Strategy 1
2022-10-02 21:00:00,Buy,3593.736,403.0,ATR Breakout Strategy 1
2022-10-02 22:00:00,Sell,3579.4,403.0,ATR Breakout Strategy 1
2022-10-02 23:00:00,Buy,3587.732,402.0,ATR Breakout Strategy 1
2022-10-05 03:00:00,Sell,3764.345,402.0,ATR Breakout Strategy 1
2022-10-05 12:00:00,Buy,3765.145,402.0,ATR Breakout Strategy 1
2022-10-06 04:00:00,Sell,3767.221,402.0,ATR Breakout Strategy 1
2022-10-09 19:00:00,Buy,3622.02,418.0,ATR Breakout Strategy 1
2022-10-10 01:00:00,Sell,3620.521,418.0,ATR Breakout Strategy 1
2022-10-10 05:00:00,Buy,3636.566,416.0,ATR Breakout Strategy 1
2022-10-10 09:00:00,Sell,3627.295,416.0,ATR Breakout Strategy 1
2022-10-10 13:00:00,Buy,3625.732,417.0,ATR Breakout Strategy 1
2022-10-10 22:00:00,Sell,3594.288,417.0,ATR Breakout Strategy 1
2022-10-11 11:00:00,Buy,3618.29,414.0,ATR Breakout Strategy 1
2022-10-11 14:00:00,Sell,3583.938,414.0,ATR Breakout Strategy 1
2022-10-13 07:00:00,Buy,3611.062,411.0,ATR Breakout Strategy 1
2022-10-13 08:00:00,Sell,3507.97,411.0,ATR Breakout Strategy 1
2022-10-13 11:00:00,Buy,3638.432,396.0,ATR Breakout Strategy 1
2022-10-14 04:00:00,Sell,3654.901,396.0,ATR Breakout Strategy 1
2022-10-14 08:00:00,Buy,3711.028,390.0,ATR Breakout Strategy 1
2022-10-14 09:00:00,Sell,3676.308,390.0,ATR Breakout Strategy 1
2022-10-16 18:00:00,Buy,3599.299,398.0,ATR Breakout Strategy 1
2022-10-16 20:00:00,Sell,3600.826,398.0,ATR Breakout Strategy 1
2022-10-17 01:00:00,Buy,3613.626,397.0,ATR Breakout Strategy 1
2022-10-18 10:00:00,Sell,3725.289,397.0,ATR Breakout Strategy 1
2022-10-20 10:00:00,Buy,3729.52,396.0,ATR Breakout Strategy 1
2022-10-20 12:00:00,Sell,3688.908,396.0,ATR Breakout Strategy 1
2022-10-21 09:00:00,Buy,3700.622,395.0,ATR Breakout Strategy 1
2022-10-21 10:00:00,Sell,3677.572,395.0,ATR Breakout Strategy 1
2022-10-21 11:00:00,Buy,3710.116,392.0,ATR Breakout Strategy 1
2022-10-23 19:00:00,Sell,3775.842,392.0,ATR Breakout Strategy 1
2022-10-24 00:00:00,Buy,3769.171,392.0,ATR Breakout Strategy 1
2022-10-24 01:00:00,Sell,3755.256,392.0,ATR Breakout Strategy 1
2022-10-24 05:00:00,Buy,3754.878,392.0,ATR Breakout Strategy 1
2022-10-25 18:00:00,Sell,3822.556,392.0,ATR Breakout Strategy 1
2022-10-26 10:00:00,Buy,3860.789,389.0,ATR Breakout Strategy 1
2022-10-26 12:00:00,Sell,3853.756,389.0,ATR Breakout Strategy 1
2022-10-27 08:00:00,Buy,3844.482,389.0,ATR Breakout Strategy 1
2022-10-27 09:00:00,Sell,3821.775,389.0,ATR Breakout Strategy 1
2022-10-28 09:00:00,Buy,3835.218,388.0,ATR Breakout Strategy 1
2022-10-30 18:00:00,Sell,3897.773,388.0,ATR Breakout Strategy 1
2022-10-30 21:00:00,Buy,3893.886,389.0,ATR Breakout Strategy 1
2022-10-31 04:00:00,Sell,3878.299,389.0,ATR Breakout Strategy 1
2022-11-03 10:00:00,Buy,3743.396,403.0,ATR Breakout Strategy 1
2022-11-03 15:00:00,Sell,3718.366,403.0,ATR Breakout Strategy 1
2022-11-04 14:00:00,Buy,3747.426,399.0,ATR Breakout Strategy 1
2022-11-06 18:00:00,Sell,3743.363,399.0,ATR Breakout Strategy 1
2022-11-06 19:00:00,Buy,3752.113,398.0,ATR Breakout Strategy 1
2022-11-07 02:00:00,Sell,3752.128,398.0,ATR Breakout Strategy 1
2022-11-07 03:00:00,Buy,3779.739,396.0,ATR Breakout Strategy 1
2022-11-08 13:00:00,Sell,3816.185,396.0,ATR Breakout Strategy 1
2022-11-10 08:00:00,Buy,3871.593,390.0,ATR Breakout Strategy 1
2022-11-10 12:00:00,Sell,3898.355,390.0,ATR Breakout Strategy 1
2022-11-14 01:00:00,Buy,3981.738,382.0,ATR Breakout Strategy 1
2022-11-14 04:00:00,Sell,3971.87,382.0,ATR Breakout Strategy 1
2022-11-14 10:00:00,Buy,3991.501,380.0,ATR Breakout Strategy 1
2022-11-14 15:00:00,Sell,3959.322,380.0,ATR Breakout Strategy 1
2022-11-15 08:00:00,Buy,4031.479,373.0,ATR Breakout Strategy 1
2022-11-15 13:00:00,Sell,3971.668,373.0,ATR Breakout Strategy 1
2022-11-15 14:00:00,Buy,3994.216,371.0,ATR Breakout Strategy 1
2022-11-16 08:00:00,Sell,3976.466,371.0,ATR Breakout Strategy 1
2022-11-17 11:00:00,Buy,3936.479,375.0,ATR Breakout Strategy 1
2022-11-18 09:00:00,Sell,3962.356,375.0,ATR Breakout Strategy 1
2022-11-22 04:00:00,Buy,3960.616,375.0,ATR Breakout Strategy 1
2022-11-23 11:00:00,Sell,4008.128,375.0,ATR Breakout Strategy 1
2022-11-27 21:00:00,Buy,4002.331,375.0,ATR Breakout Strategy 1
2022-11-28 00:00:00,Sell,3997.066,375.0,ATR Breakout Strategy 1
2022-11-28 01:00:00,Buy,4002.825,375.0,ATR Breakout Strategy 1
2022-11-28 04:00:00,Sell,3989.078,375.0,ATR Breakout Strategy 1
2022-11-30 13:00:00,Buy,3999.836,374.0,ATR Breakout Strategy 1
2022-12-01 19:00:00,Sell,4063.655,374.0,ATR Breakout Strategy 1
2022-12-04 18:00:00,Buy,4067.673,373.0,ATR Breakout Strategy 1
2022-12-04 19:00:00,Sell,4064.966,373.0,ATR Breakout Strategy 1
2022-12-04 21:00:00,Buy,4066.958,373.0,ATR Breakout Strategy 1
2022-12-05 02:00:00,Sell,4059.052,373.0,ATR Breakout Strategy 1
2022-12-05 06:00:00,Buy,4060.136,373.0,ATR Breakout Strategy 1
2022-12-05 07:00:00,Sell,4052.676,373.0,ATR Breakout Strategy 1
2022-12-07 10:00:00,Buy,3952.232,383.0,ATR Breakout Strategy 1
2022-12-07 19:00:00,Sell,3923.513,383.0,ATR Breakout Strategy 1
2022-12-11 19:00:00,Buy,3927.538,382.0,ATR Breakout Strategy 1
2022-12-11 20:00:00,Sell,3926.056,382.0,ATR Breakout Strategy 1
2022-12-11 21:00:00,Buy,3928.339,382.0,ATR Breakout Strategy 1
2022-12-13 10:00:00,Sell,4045.102,382.0,ATR Breakout Strategy 1
2022-12-14 09:00:00,Buy,4038.581,383.0,ATR Breakout Strategy 1
2022-12-14 14:00:00,Sell,3989.056,383.0,ATR Breakout Strategy 1
2022-12-18 18:00:00,Buy,3852.82,396.0,ATR Breakout Strategy 1
2022-12-19 00:00:00,Sell,3853.05,396.0,ATR Breakout Strategy 1
2022-12-19 01:00:00,Buy,3859.738,396.0,ATR Breakout Strategy 1
2022-12-19 08:00:00,Sell,3850.708,396.0,ATR Breakout Strategy 1
2022-12-20 03:00:00,Buy,3813.961,399.0,ATR Breakout Strategy 1
2022-12-22 08:00:00,Sell,3845.866,399.0,ATR Breakout Strategy 1
2022-12-22 14:00:00,Buy,3800.569,404.0,ATR Breakout Strategy 1
2022-12-23 09:00:00,Sell,3800.369,404.0,ATR Breakout Strategy 1
2022-12-23 10:00:00,Buy,3823.749,402.0,ATR Breakout Strategy 1
2022-12-26 19:00:00,Sell,3865.246,402.0,ATR Breakout Strategy 1
2022-12-26 20:00:00,Buy,3873.255,401.0,ATR Breakout Strategy 1
2022-12-26 22:00:00,Sell,3867.993,401.0,ATR Breakout Strategy 1
2022-12-27 10:00:00,Buy,3835.005,404.0,ATR Breakout Strategy 1
2022-12-28 10:00:00,Sell,3809.686,404.0,ATR Breakout Strategy 1
2022-12-29 08:00:00,Buy,3809.716,404.0,ATR Breakout Strategy 1
2022-12-30 03:00:00,Sell,3826.105,404.0,ATR Breakout Strategy 1
2022-12-30 15:00:00,Buy,3838.881,403.0,ATR Breakout Strategy 1
2023-01-02 19:00:00,Sell,3833.86,403.0,ATR Breakout Strategy 1
2023-01-02 21:00:00,Buy,3838.616,402.0,ATR Breakout Strategy 1
2023-01-03 06:00:00,Sell,3854.483,402.0,ATR Breakout Strategy 1
2023-01-04 11:00:00,Buy,3869.546,401.0,ATR Breakout Strategy 1
2023-01-04 21:00:00,Sell,3839.565,401.0,ATR Breakout Strategy 1
2023-01-06 08:00:00,Buy,3851.96,400.0,ATR Breakout Strategy 1
2023-01-06 09:00:00,Sell,3821.342,400.0,ATR Breakout Strategy 1
2023-01-06 10:00:00,Buy,3866.74,395.0,ATR Breakout Strategy 1
2023-01-08 20:00:00,Sell,3900.126,395.0,ATR Breakout Strategy 1
2023-01-08 21:00:00,Buy,3902.816,395.0,ATR Breakout Strategy 1
2023-01-09 02:00:00,Sell,3897.86,395.0,ATR Breakout Strategy 1
2023-01-09 04:00:00,Buy,3907.926,394.0,ATR Breakout Strategy 1
2023-01-09 13:00:00,Sell,3918.04,394.0,ATR Breakout Strategy 1
2023-01-10 09:00:00,Buy,3897.481,396.0,ATR Breakout Strategy 1
2023-01-12 09:00:00,Sell,3949.329,396.0,ATR Breakout Strategy 1
2023-01-12 10:00:00,Buy,3967.705,394.0,ATR Breakout Strategy 1
2023-01-13 06:00:00,Sell,3968.196,394.0,ATR Breakout Strategy 1
2023-01-13 10:00:00,Buy,3977.241,393.0,ATR Breakout Strategy 1
2023-01-15 18:00:00,Sell,3994.599,393.0,ATR Breakout Strategy 1
2023-01-15 19:00:00,Buy,4001.078,392.0,ATR Breakout Strategy 1
2023-01-16 01:00:00,Sell,3997.973,392.0,ATR Breakout Strategy 1
2023-01-16 05:00:00,Buy,3988.113,393.0,ATR Breakout Strategy 1
